CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U01100UR2019PTC010216,BEDU THE MISSION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-09-19,Uttarakhand,5000000,4850000,1100,"Agriculture, hunting and related service activities","Vatika Camp, Village Bijni Chhoti Post Office Mohan Chatti BLOCK YEMKESHWAR , Pauri Garhwal Unclassified UR 249304",RoC-Uttarakhand,harikapruwan@gmail.com,20200331,20200331
U01100UR2019PTC010483,AVVIC AGRICARE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-12-19,Uttarakhand,1000000,100000,1100,"Agriculture, hunting and related service activities","SOUTH CIVIL LINE MOHANPURA MOHMADPUR PARGANA, TEH. ROORKEE ROORKEE , Haridwar Unclassified UR 247667",RoC-Uttarakhand,CAYASHWANTSAINI@GMAIL.COM,20200331,20200331
U01100UR2019PTC010495,NORTH EAST LIVESTOCK FARMING PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,05-12-19,Uttarakhand,100000,100000,1100,"Agriculture, hunting and related service activities","JAISHREE NEGI RAJENDER SINGH, PADAMPUR SUKHRAO KOTDWAR , Pauri Garhwal Unclassified UR 246149",RoC-Uttarakhand,bsdsre@gmail.com,20200331,20200331
U01100UR2019PTC010527,ANIL JOSHI ORCHARDS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,16-12-19,Uttarakhand,100000,100000,1100,"Agriculture, hunting and related service activities","C/O SANT RAM NEENUS, TUINI, VIKASNAGAR. , Dehradun Unclassified UR 248199",RoC-Uttarakhand,info@rattancorporatelawyers.com,20200331,20200331
U01100UR2020OPC010874,NANDISH FARMS (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,17-03-20,Uttarakhand,100000,10000,1100,"Agriculture, hunting and related service activities","348 Bugga Wala, Roorkee Rural Roorkee , Haridwar Unclassified UR 247662",RoC-Uttarakhand,compoffice07@gmail.com,NA,NA
U01100UR2020OPC011010,HILLOCK AGROGLOBAL RESOURCES (OPC)PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,08-06-20,Uttarakhand,100000,100000,1100,"Agriculture, hunting and related service activities","25, HARIPUR BACHHI HALDUCHOR, DAULI RANGE NAINITAL , Nainital Unclassified UR 262402",RoC-Uttarakhand,drishyabameta4400@gmail.com,NA,NA
U01100UR2020OPC011361,SAYAIK ORGANIC (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,26-08-20,Uttarakhand,1000000,100000,1100,"Agriculture, hunting and related service activities","AJUB SINGH BARNAD,VIKAS NAGAR,CHAKRATA,TUNI DEHRADUN , Dehradun Unclassified UR 248199",RoC-Uttarakhand,ajaykumar2518@gmail.com,NA,NA
U01100UR2020OPC011839,DOON BIOMASS ENERGY (OPC) PRIVATELIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,07-12-20,Uttarakhand,100000,100000,1100,"Agriculture, hunting and related service activities","CIMS ROAD, KUNAWALA DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,recddn@gmail.com,NA,NA
U01100UR2020PTC010631,SHARV HEMP INDUS VENTURES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,08-01-20,Uttarakhand,1500000,100000,1100,"Agriculture, hunting and related service activities","Dhruv Pur Near Panchyat Bhavan Kotdwar Pauri Garhwal , Pauri Garhwal Unclassified UR 246149",RoC-Uttarakhand,omniliaison@gmail.com,20200331,20200331
U01100UR2020PTC010700,LION FRESH MUSHROOM PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-01-20,Uttarakhand,100000,100000,1100,"Agriculture, hunting and related service activities","04- Amit Vihar Opp SBI IT Park Danda Lakhond SHASTRADHARA RD , Dehradun Unclassified UR 248001",RoC-Uttarakhand,sptyagi777@gmail.com,20200331,20200331
U01100UR2020PTC010836,SK POULTRY FARMS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-03-20,Uttarakhand,1000000,200000,1100,"Agriculture, hunting and related service activities","House No.2, Ogel Batta, Clement Town DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,skfarmsltd@gmail.com,NA,NA
U01100UR2020PTC010838,ANJAL FARMER PRODUCER COMPANY LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-03-20,Uttarakhand,1000000,500000,1100,"Agriculture, hunting and related service activities","HOUSE NO. 62/61, INDROK AVASI COLONI, HARIDWAR RURAL, , Haridwar Unclassified UR 249403",RoC-Uttarakhand,saini.premchand@gmail.com,NA,NA
U01100UR2020PTC010899,KASARNI AGRO PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,07-04-20,Uttarakhand,500000,100000,1100,"Agriculture, hunting and related service activities","HOUSE NO. 22, VILL. DHYORA LAGGA SUNALI, DHEWARA P/O PUROLA DISTT. UTTARKASHI UTTARKASHI , Uttarkashi Unclassified UR 249185",RoC-Uttarakhand,kasarniagro2020@gmail.com,NA,NA
U01100UR2020PTC010903,RIBERA ORGANICS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,09-04-20,Uttarakhand,1000000,100000,1100,"Agriculture, hunting and related service activities","G-37, Devasthali, Ramnagar Road, Dhanaura, Kashipur, Distt U.S. Nagar Nainital , Udham Singh Nagar Unclassified UR 262308",RoC-Uttarakhand,Navaltripathi@gmail.com,NA,NA
U01100UR2020PTC010923,SHIWALIK PRODUCER COMPANY LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-04-20,Uttarakhand,1000000,500000,1100,"Agriculture, hunting and related service activities","House No.16 Shiboonagar Near Panchayat Ghar KOTDWAR , Pauri Garhwal Unclassified UR 246194",RoC-Uttarakhand,priyasriv17@gmail.com,NA,NA
U01100UR2020PTC011107,MAA AGNERI FARMER PRODUCER COMPANYLIMITED,Active,Private,Company limited by Shares,Non-govt company,05-07-20,Uttarakhand,1500000,100000,1100,"Agriculture, hunting and related service activities","C/O. Kailash Chandra, Village- Basanal Gaon Post Office- Dhamdewal, Tehsil- Chaukhutia Almora , Almora Unclassified UR 263656",RoC-Uttarakhand,maaagnerifarmer@gmail.com,NA,NA
U01100UR2020PTC011125,ANARA AGROTECH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,09-07-20,Uttarakhand,1500000,100000,1100,"Agriculture, hunting and related service activities","Unit no. 28 MAJRI GNT NATUROVILLE Dehradun , Dehradun Unclassified UR 248140",RoC-Uttarakhand,navneet.mittal2448@gmail.com,NA,NA
U01100UR2020PTC011162,AGROVOLTIC POWER SOLUTIONS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,15-07-20,Uttarakhand,1000000,100000,1100,"Agriculture, hunting and related service activities","C/o Mrs. Surjee Devi w/o Padam Singh Chauan Kapoor Farm, Gumaniwala Rishikesh , Dehradun Unclassified UR 249201",RoC-Uttarakhand,hardik.dun@gmail.com,NA,NA
U01100UR2020PTC011178,NURTURING FARMS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,19-07-20,Uttarakhand,100000,100000,1100,"Agriculture, hunting and related service activities","C/O YOGENDRA KUMAR TIWARI GHOONI NO 1, KATHGHARIA, HALDWANI NAINITAL , Nainital Unclassified UR 263139",RoC-Uttarakhand,fsvregco01@gmail.com,NA,NA
U01100UR2020PTC011179,BALAJEE DOON BASMATI RICE PRODUCERCOMPANY LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-07-20,Uttarakhand,1000000,500000,1100,"Agriculture, hunting and related service activities","KAINCHIWALA, KUTUBPUR DEHRADUN , Dehradun Unclassified UR 248197",RoC-Uttarakhand,balajeedoonbasmatirice1@gmail.com,NA,NA
U01100UR2020PTC011191,KRISHIVAN DOON PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-07-20,Uttarakhand,1000000,100000,1100,"Agriculture, hunting and related service activities","S/O HASAN HAMID , House No- 31, NEAR KRISHNA NURSERY JHAJRA Dehradun , Haridwar Unclassified UR 248007",RoC-Uttarakhand,Sonuca6@gmail.com,NA,NA
U01100UR2020PTC011268,DEVBHUMI JEVIK UTPADAK SANGH PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,06-08-20,Uttarakhand,100000,100000,1100,"Agriculture, hunting and related service activities","C/O KHEEMRAM, VILLAGE BELUAKHAN, PO JEOLIKOTE Nainital , Nainital Unclassified UR 263127",RoC-Uttarakhand,Kamlesh.singhkotliya@gmail.com,NA,NA
U01100UR2020PTC011269,SANKIT ORGANIC PRODUCTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-08-20,Uttarakhand,1500000,100000,1100,"Agriculture, hunting and related service activities","C/O SAVITA RANA DANG KAPHOLSYUN JAKHETI PAURI , Pauri Garhwal Unclassified UR 246176",RoC-Uttarakhand,sankitkumarrana@gmail.com,NA,NA
U01100UR2020PTC011270,VEDATRA ORGANIC FARMER PRODUCER COMPANYLIMITED,Active,Private,Company limited by Shares,Non-govt company,06-08-20,Uttarakhand,500000,500000,1100,"Agriculture, hunting and related service activities","H. NO \x96 232, SHERPUR KHALMAU, ROORKEE RURAL, HARIDWAR , Haridwar Unclassified UR 247665",RoC-Uttarakhand,ravi.rajora@gmail.com,NA,NA
U01100UR2020PTC011280,BALAJEE DOON FARMERS PRODUCER COMPANYLIMITED,Active,Private,Company limited by Shares,Non-govt company,07-08-20,Uttarakhand,1000000,500000,1100,"Agriculture, hunting and related service activities","LANE NO. 11, TURNER ROAD DEHRADUN , Dehradun Unclassified UR 248002",RoC-Uttarakhand,subhashpal111977@gmail.com,NA,NA
U01100UR2020PTC011319,BIO NUTRACEUTICOPS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-08-20,Uttarakhand,1500000,100000,1100,"Agriculture, hunting and related service activities","LANE NO 1, GOVIND NAGAR SAHASTRADHARA ROAD DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,pandita@innovalabinstruments.com,NA,NA
U01100UR2020PTC011333,MAA RAJ RAJESHWARI AGRO INDUSTRIESPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,19-08-20,Uttarakhand,1000000,100000,1100,"Agriculture, hunting and related service activities","C/O PUSHPA DABRAL, GULAR GHATI ROAD NAND COLONY, NATHUWALA DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,ajaydabral5@gmail.com,NA,NA
U01100UR2020PTC011343,YELLOW HINSAR PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-08-20,Uttarakhand,1000000,100000,1100,"Agriculture, hunting and related service activities","C/o Vipin Raturi, Chak Tunwala, Upper tunwala, Raipur Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,mailsuvenduraturi@gmail.com,NA,NA
U01100UR2020PTC011348,GARHWAL BLOOMS AND BERRIES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,23-08-20,Uttarakhand,100000,10000,1100,"Agriculture, hunting and related service activities","C/O AKSHAT SHARMA SHANKAR NIWAS NEAR AGENCY CHOWK PAURIGARHWAL , Pauri Garhwal Unclassified UR 246001",RoC-Uttarakhand,akshat.4u.4ever@gmail.com,NA,NA
U01100UR2020PTC011349,VANIRAHFARM PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-08-20,Uttarakhand,1000000,100000,1100,"Agriculture, hunting and related service activities","Village Dhuink, Rikhaoo Naugaon,Barkot Dehradun , Uttarkashi Unclassified UR 248001",RoC-Uttarakhand,hardik.dun@gmail.com,NA,NA
U01100UR2020PTC011396,MUKTESHWAR AGRI FOOD AND HOSPITALITYPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,01-09-20,Uttarakhand,1000000,100000,1100,"Agriculture, hunting and related service activities","Letibunga, Gram Shashbani Thana Mukteshwar, Tehsil Dhari Mukteshwar , Nainital Unclassified UR 263136",RoC-Uttarakhand,sumitguptacma@gmail.com,NA,NA
U01100UR2020PTC011533,KUSHA ORGANO PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-09-20,Uttarakhand,100000,100000,1100,"Agriculture, hunting and related service activities","H.No- 57, Old Post Office Prem Nagar Dehradun , Dehradun Unclassified UR 248007",RoC-Uttarakhand,er.kusha03@gmail.com,NA,NA
U01100UR2020PTC011576,AGROWORTH INDUSTREES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,05-10-20,Uttarakhand,1000000,100000,1100,"Agriculture, hunting and related service activities","Khasra Number-235, Bhootpuri Road, Village Nadehi Opp. Police Chowki, Tehsil Jaspur Udham Singh Nagar , Udham Singh Nagar Unclassified UR 244712",RoC-Uttarakhand,contact@agroworth.com,NA,NA
U01100UR2020PTC011591,PANCH KEDAR KISAN PRODUCER COMPANYLIMITED,Active,Private,Company limited by Shares,Non-govt company,08-10-20,Uttarakhand,1500000,10000,1100,"Agriculture, hunting and related service activities","VILL-SANSARI UKHIMATH RUDRAPRAYAG DEHRADUN , Dehradun Unclassified UR 246439",RoC-Uttarakhand,PANCHKEDARPRODUCER@gmail.com,NA,NA
U01100UR2020PTC011605,MUNGA SHRI TECH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,12-10-20,Uttarakhand,100000,100000,1100,"Agriculture, hunting and related service activities","C/O ROSHAN KUKRETI VILL- BALAGANJ POST OFFICE , KALALGHATI , Pauri Garhwal Unclassified UR 246001",RoC-Uttarakhand,nutan.chamoli@gmail.com,NA,NA
U01100UR2020PTC011611,PANDAV LOK KISAN PRODUCER COMPANYLIMITED,Active,Private,Company limited by Shares,Non-govt company,13-10-20,Uttarakhand,1500000,200000,1100,"Agriculture, hunting and related service activities","VILL-KANDI LAKHAMANDAL DEHRADUN , Dehradun Unclassified UR 248124",RoC-Uttarakhand,purchandfpo47@gmail.com,NA,NA
U01100UR2020PTC011789,DURAAL INDUSTRIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-11-20,Uttarakhand,100000,100000,1100,"Agriculture, hunting and related service activities","C/o GIRIRAJ S RAWAT, PADAMPUR MOTA DHANK KOTDWAR, PAURI, GARHWAL KOTDWAR , Pauri Garhwal Unclassified UR 246149",RoC-Uttarakhand,Rawat.mrinal@gmail.com,NA,NA
U01100UR2020PTC011891,JUNEGIRI FARMS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-12-20,Uttarakhand,100000,100000,1100,"Agriculture, hunting and related service activities","C/O GEETA VIGNESHSHWARAM YAMKESWAR, TALAI TALLI YAMKESWAR , Pauri Garhwal Unclassified UR 249304",RoC-Uttarakhand,MCA@ASIATAXZONE.COM,NA,NA
U01100UR2021OPC012185,TIUK (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,11-03-21,Uttarakhand,100000,50000,1100,"Agriculture, hunting and related service activities","House no 210 Gas godam road Street kusumkhera Town kusumkhera Haldwani , Nainital Unclassified UR 263139",RoC-Uttarakhand,segi9761@gmail.com,NA,NA
U01100UR2021PTC011958,GANISHKHA FARMERS PRODUCER COMPANYLIMITED,Active,Private,Company limited by Shares,Non-govt company,14-01-21,Uttarakhand,1500000,500000,1100,"Agriculture, hunting and related service activities","C/o Mr. Ajit Singh, Sheron Public School Lakhnauta Chouraha, Vill-Ramnagar, ManglourRoorkee , Haridwar Unclassified UR 247667",RoC-Uttarakhand,sheronschool@gmail.com,NA,NA
U01100UR2021PTC011979,VO FOODS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-01-21,Uttarakhand,1500000,100000,1100,"Agriculture, hunting and related service activities","SUBASH ROAD,66A, DEHRADUN DEHRADUN , Tehri Garhwal Unclassified UR 248001",RoC-Uttarakhand,vofoods.doon@gmail.com,NA,NA
U01100UR2021PTC011998,ECOFIELDS AGRO PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-01-21,Uttarakhand,100000,50000,1100,"Agriculture, hunting and related service activities","C/O Arun Kumar Sharma, Lalpur Colony, Post Kunda Kashipur , Udham Singh Nagar Unclassified UR 244713",RoC-Uttarakhand,satyamorganix@gmail.com,NA,NA
U01100UR2021PTC012044,JAGNATH-JADIBUTI AVM JAVIK UTPAD SAMITIFARMER PRODUCER COMPANY LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-02-21,Uttarakhand,1000000,500000,1100,"Agriculture, hunting and related service activities","C/O NAR SINGH THAPA-CHOUNDUNGARI DANYA DHAULADEVI BHANOLI ALMORA ALMORA , Almora Unclassified UR 263623",RoC-Uttarakhand,alokdubey399a@gmail.com,NA,NA
U01100UR2021PTC012060,VCANNAA ORGANICS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,10-02-21,Uttarakhand,100000,100000,1100,"Agriculture, hunting and related service activities","1-A Old No. 68, 2nd Floor, Race Course Road Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,compoffice07@gmail.com,NA,NA
U01100UR2021PTC012108,UDHAM SINGH NAGAR FARMERS PRODUCERCOMPANY LIMITED,Active,Private,Company limited by Shares,Non-govt company,23-02-21,Uttarakhand,1500000,100000,1100,"Agriculture, hunting and related service activities","C/o GEETA SINGH W/o ASHOK SINGH VILLAGE NAUGAWAN THAGGU KHATIMA , Udham Singh Nagar Unclassified UR 262308",RoC-Uttarakhand,USNAGARFPO@GMAIL.COM,NA,NA
U01100UR2021PTC012133,TEN MOUNTAIN VALLEY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-03-21,Uttarakhand,1000000,300000,1100,"Agriculture, hunting and related service activities","C/o Baljinder Kaur Subhash Nagar Dehradun , Dehradun Unclassified UR 248002",RoC-Uttarakhand,tenmountainvalley@gmail.com,NA,NA
U01100UR2021PTC012197,HIMALAICA AGRO PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,15-03-21,Uttarakhand,100000,50000,1100,"Agriculture, hunting and related service activities","2/7, GENERAL WING, PREM NAGAR DEHRADUN DEHRADUN , Dehradun Unclassified UR 248007",RoC-Uttarakhand,cacsrawat@gmail.com,NA,NA
U01100UR2021PTC012224,GREENNOVATION SUSTAINABILITY SOLUTIONSPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-03-21,Uttarakhand,1500000,600000,1100,"Agriculture, hunting and related service activities","Dhoran Khas, IT Park Road, ST. Xaviers School, Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,priyanka.negi06@gmail.com,NA,NA
U01100UR2021PTC012226,7EVEN AGRI HILLS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-03-21,Uttarakhand,100000,100000,1100,"Agriculture, hunting and related service activities","B-1 Gayatri Nagar Phase - 3, Kusumkhera Gas Godam Road, Haldwani Distnainital Haldwani , Nainital Unclassified UR 263139",RoC-Uttarakhand,manrals@gmail.com,NA,NA
U01100UR2021PTC012242,PRABHATI AGRI. & BIO ENERGIES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,24-03-21,Uttarakhand,1000000,100000,1100,"Agriculture, hunting and related service activities","H NO 63 MALIK COLONY RUDRAPUR , Udham Singh Nagar Unclassified UR 263153",RoC-Uttarakhand,prabhatiagri@gmail.com,NA,NA
U01100UR2021PTC012248,KHATIMA FARMERS PRODUCER COMPANY LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-03-21,Uttarakhand,100000,100000,1100,"Agriculture, hunting and related service activities","BHUD MHAHOLIYA UDHAM SINGH NAGAR,KHATIMA KHATIMA , Udham Singh Nagar Unclassified UR 262308",RoC-Uttarakhand,ngopragatisheel@gmail.com,NA,NA
U01110UR2005PTC029957,MAHA SEER PLANTATION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-05-05,Uttarakhand,1000000,160000,1110,"Agriculture, hunting and related service activities","VILLAGE MEHEREKOTP O- PONDA DEHRADUN , Unclassified UR 000000",RoC-Uttarakhand,akkashyap1@gmail.com,20200331,20200331
U01110UR2007PTC032519,SHIV HARI TARAI SEEDS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,29-11-07,Uttarakhand,7500000,7286000,1110,"Agriculture, hunting and related service activities","SURYA MARKET, BADRI BHAWAN ROAD, KASHIPUR , Unclassified UR 244713",RoC-Uttarakhand,akanksha1agarwal@gmail.com,20200331,20200331
U01110UR2016PTC007039,K. S. NURSERY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-05-16,Uttarakhand,100000,100000,1110,"Agriculture, hunting and related service activities","VILL- NAWAR KHERA SARASWATI VIHAR HALDWANI , Nainital Unclassified UR 263139",RoC-Uttarakhand,AKDCASSOCIATES@GMAIL.COM,NA,NA
U01110UR2016PTC007084,DOON FARMERS PRODUCER COMPANY LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-05-16,Uttarakhand,1000000,100000,1110,"Agriculture, hunting and related service activities","NAKRONDA DEHRADUN , Dehradun Unclassified UR 248008",RoC-Uttarakhand,doonfarmers@gmail.com,20200331,20200331
U01110UR2016PTC007329,VELES AGRISCIENCES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,27-09-16,Uttarakhand,100000,100000,1110,"Agriculture, hunting and related service activities","VILLAGE KUHAHERI, GURUKUL NARSEN, HARIDWAR MANGLAUR , Haridwar Unclassified UR 247670",RoC-Uttarakhand,shivkumar.tyagi.64@gmail.com,20200331,20200331
