CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U11100TR2020PTC013759,VITESTI RESEARCH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,07-02-20,Tripura,1500000,100000,11100,"Extraction of crude petroleum and natural gas; service activities incidental to oil and gas extraction, excluding surveying","Municipal Holding 670 West Tripura, P.S West Agartala MOUJA AGARTALA TOWN SHEET , West Tripura Unclassified TR 799002",RoC-Shillong,info@vitesti.com,31-03-20,31-03-20
U14200TR2009PTC008279,WESTWELL NATURAL RESOURCES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,24-12-09,Tripura,1000000,1000000,14200,Other mining and quarrying,"Dhaleswar Road No. 4, P.O. Dhaleswar P.S. East Agartala Tripura , West Tripura Unclassified TR 799007",RoC-Shillong,raghvendra.bagree@westwellgroup.com,31-03-19,31-03-19
U15118TR2019PTC013712,RAJYALAKSHAMI FLOUR MILL PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,19-09-19,Tripura,1000000,100000,15118,Manufacture of food products and beverages,"Room No 206, Sikaria Mega Food Park Amtali By PassTulakona, Mouza.Sadar TRIPURA , West Tripura Unclassified TR 799008",RoC-Shillong,pankajagarwal04061998@gmail.com,NA,NA
U15122TR2019PTC013731,JEEVANSHROT PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,25-11-19,Tripura,1000000,200000,15122,Manufacture of food products and beverages,"HOUSE NO. 20, WARD NO. 3 S. D. MISSION, BELABAR, CHARIPARA CHARIPARA , West Tripura Unclassified TR 799003",RoC-Shillong,RBSTLTD@GMAIL.COM,NA,NA
U15125TR2018PTC013567,TARASANKAR FOODS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-05-18,Tripura,30000000,500000,15125,Manufacture of food products and beverages,"Netaji Subhash Road Extn. Santi Para Agartala , West Tripura Unclassified TR 799001",RoC-Shillong,sajibsaha1976@rediffmail.com,31-03-20,31-03-20
U15127TR2019PTC013697,MAHALAKSHAMIJI GOLDEEN GRAINS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,30-08-19,Tripura,1000000,100000,15127,Manufacture of food products and beverages,"Room No201, Sikaria Mega Food Park Amtali By PassTulakona, Mouza.Sadar TRIPURA , West Tripura Unclassified TR 799008",RoC-Shillong,agarwallajiban@gmail.com,NA,NA
U15130TR2018PTC013558,TRIDHA MILK PRODUCER COMPANY LIMITED,Active,Private,Company limited by Shares,Non-govt company,10-04-18,Tripura,1000000,220300,15130,Manufacture of food products and beverages,"KAMALPUR, NEAR UBI BANK, PURAN MOTOR STAND P/S-KAMALPUR, P/O- KAMALPUR KAMALPUR , Dhalai Unclassified TR 799285",RoC-Shillong,tridhadairy@gmail.com,31-03-20,31-03-20
U15130TR2019PTC013650,YAHVA ARIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,14-03-19,Tripura,1000000,750000,15130,Manufacture of food products and beverages,"NANI GOPAL DAS, S/O LATE JAMINI DAS CHANMARI WEST, WARD NO. 4, PLOT NO. 24A, KUNJABAN, AGARTALA , West Tripura Unclassified TR 799006",RoC-Shillong,RBSTLTD@GMAIL.COM,31-03-20,31-03-20
U15134TR2005PTC007700,FAR EAST AGRO-FRUIT PRODUCTS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,19-04-05,Tripura,1000000,100000,15134,Manufacture of food products and beverages,"SANDIP VILLAWEST PALACE COMPOUND TRIPURA WEST AGARTALA TRIPURA , West Tripura Unclassified TR 799001",RoC-Shillong,NA,NA,NA
U15134TR2019PTC013636,TRIMAZON INDUSTRIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,01-02-19,Tripura,1000000,100000,15134,Manufacture of food products and beverages,"C/O PRABIR KUMAR DAS S/O LT. PRAFULL DAS VILL - LALCHARA PO AND PS - KHOWAI , West Tripura Unclassified TR 799201",RoC-Shillong,trimazonpvt@gmail.com,31-03-20,31-03-20
U15134TR2019PTC013739,SAPTA SINDHU INDUSTRIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,09-12-19,Tripura,1500000,1000000,15134,Manufacture of food products and beverages,"C/o Jhantu Kumar Das, Rajbari Dharmanagar, North Tripura DHARMANAGAR, , North Tripura Unclassified TR 799250",RoC-Shillong,sourabhgoswami66@gmail.com,NA,NA
U15134TR2021PTC013871,M.G. KISHAN ANAND PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,15-01-21,Tripura,15000000,12750000,15134,Manufacture of food products and beverages,"C/o Soma Paul, Near Srikrishna Mandir, W/o-Sri Goutam Paul, Banamalipur Agartala , West Tripura Unclassified TR 799001",RoC-Shillong,munnaindustries@gmail.com,NA,NA
U15136TR2019PTC013704,ENGOLD BREWSKI AND DISTILLERIES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,10-09-19,Tripura,1000000,100000,15136,Manufacture of food products and beverages,"Room No207, Sikaria Mega Food Park Amtali By PassTulakona, Mouza.Sadar TRIPURA , West Tripura Unclassified TR 799008",RoC-Shillong,chanchaldevirajgaria180166@gmail.com,NA,NA
U15137TR2009PLC008265,TRIPURA INDUSTRIES LIMITED,Strike Off,Public,Company limited by Shares,Non-govt company,24-07-09,Tripura,10000000,1525000,15137,Manufacture of food products and beverages,"CHOWDHURY MANJIL , JOGENDRANAGAR OPPOSITE OF VIDYASAGARA GIRLS SCHOOL AGARTALA , West Tripura Unclassified TR 799010",RoC-Shillong,mailmesbasuthakurco@rediffmail.com,31-03-12,31-03-12
U15139TR2014PTC008423,HIMALAYAN MERCHANDISE PRIVATE LIMITED,Under Process of Striking off,Private,Company limited by Shares,Non-govt company,28-02-14,Tripura,20000000,300000,15139,Manufacture of food products and beverages,"H/o Sri Parimal Debnath Ashram Chowmuhani Agartala , West Tripura Unclassified TR 799007",RoC-Shillong,nirikshansaha68.agt@gmail.com,31-03-15,31-03-15
U15141TR1989PLC003252,TRIPURA VANASPATI AND ALLIED INDUSTRIESLTD,Strike Off,Public,Company limited by Shares,Non-govt company,07-04-89,Tripura,15000000,73,15141,Manufacture of food products and beverages,"C O T I DC BUILDING KUNJABAN , West Tripura Unclassified TR 799006",RoC-Shillong,NA,NA,NA
U15142TR2016PTC008471,UJJAYANTA MUSTARD OIL INDUSTRIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-03-16,Tripura,10000000,2347000,15142,Manufacture of food products and beverages,"Stall No. 29, Bardowali Bipani Bitan Milan Sangha, AD Nagar, Agartala , Unclassified TR 793003",RoC-Shillong,deyranjit572@gmail.com,31-03-20,31-03-20
U15200TR2019PTC013701,MAHALAKSHAMI GOLDEEN REFINERY PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,02-09-19,Tripura,1000000,100000,15200,Manufacture of food products and beverages,"Room No205, Sikaria Mega Food Park Amtali By PassTulakona, Mouza.Sadar TRIPURA , West Tripura Unclassified TR 799008",RoC-Shillong,pankajagarwal04061998@gmail.com,NA,NA
U15204TR1998PTC005627,TRIPURESWARI DELICIOUS PRODUCTS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,21-12-98,Tripura,6500000,400000,15204,Manufacture of food products and beverages,"BARJALATRIPURA WEST AGARTALA WEST P S AIRPORT POLICE STATION TR , West Tripura Unclassified TR 799001",RoC-Shillong,NA,NA,NA
U15311TR1988PTC002950,MAHADEV ROLLER FLOUR MILLS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,13-04-88,Tripura,2500000,4210,15311,Manufacture of food products and beverages,"Agartala , West Tripura Unclassified TR",RoC-Shillong,NA,NA,NA
U15311TR2001PTC006442,SRIRAM FLOUR MILLS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-03-01,Tripura,5000000,1070000,15311,Manufacture of food products and beverages,"BHADRAPALLI P.O. GANDHIGRAM WEST TRIPURA , Unclassified TR 799012",RoC-Shillong,rathirp2011@gmail.com,31-03-20,31-03-20
U15311TR2007PTC008238,ANNADA FLOUR MILLS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-08-07,Tripura,10000000,3760000,15311,Manufacture of food products and beverages,"KHOSH BAGAN CENTRAL BANK,NEAR VIJAYA BANK AGARTALA , Unclassified TR 799001",RoC-Shillong,bicon_agt@rediffmail.com,31-03-20,31-03-20
U15331TR2015PTC008447,CHOWDHURY FEEDS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,09-07-15,Tripura,1000000,200000,15331,Manufacture of food products and beverages,"AKASH BANI GALI, NORTH GATE PALACE COMPOUND AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,enterprise.chowdhury@gmail.com,NA,NA
U15400TR2019PTC013700,KANNAKKDHARNI GOLDEN GRAINS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,02-09-19,Tripura,1000000,100000,15400,Manufacture of food products and beverages,"Room No202, Sikaria Mega Food Park, Tulakona, Amtali By Pass, Mouza.Sadar TRIPURA , West Tripura Unclassified TR 799008",RoC-Shillong,agarwalanisha82@gmail.com,NA,NA
U15400TR2019PTC013743,TARASANKAR INDUSTRIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,27-12-19,Tripura,30000000,200000,15400,Manufacture of food products and beverages,"Tarasankar Plastic Industry, Maheshkhala By Pass Road, Amtali AGARTALA , West Tripura Unclassified TR 799003",RoC-Shillong,tarasankar.plastic@gmail.com,31-03-20,31-03-20
U15400TR2020PTC013828,BAKERS AVENUE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,05-09-20,Tripura,1000000,1000000,15400,Manufacture of food products and beverages,"C/O TAPAN SARKAR, S/O LALMOHAN SARKAR BAGMARA, MADHUPUR, KHASH MADHUPUR MADHUPUR , West Tripura Unclassified TR 799130",RoC-Shillong,RBSTLTD@GMAIL.COM,NA,NA
U15400TR2021OPC013887,DINING-DIVAS FOOD AND BEVERAGES (OPC)PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,25-02-21,Tripura,100000,100000,15400,Manufacture of food products and beverages,"C/O BARUN SEKHAR DAS, SANKAR BAZAR, NIT JIRANIA, WEST TRIPURA AGARTALA , West Tripura Unclassified TR 799045",RoC-Shillong,CLIENT@LEGALRAASTA.COM,NA,NA
U15400TR2021PTC013897,QKART PRODUCTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,26-03-21,Tripura,100000,10000,15400,Manufacture of food products and beverages,"C/O MONOTOSH KARMAKAR, KUNJABAN COLONY, AGARTALA , West Tripura Unclassified TR 799005",RoC-Shillong,ITSME.MAK100@GMAIL.COM,NA,NA
U15410TR2013PTC008407,SBP FOODS & BEVERAGES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,29-08-13,Tripura,100000,100000,15410,Manufacture of food products and beverages,"47 , P.W.D ELAKA KAZIRGAON KAILASHAHAR , North Tripura Unclassified TR 799277",RoC-Shillong,SAHACSROC@GMAIL.COM,31-03-15,31-03-15
U15412TR2005PTC007981,TRIPUR FOODS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,01-12-05,Tripura,500000,100000,15412,Manufacture of food products and beverages,"MADHYA BANAMALIPUR,AGARTALA, TRIPURA WEST, TRIPURA-799001. , Unclassified TR 000000",RoC-Shillong,tripurfoods_agt@rediffmail.com,31-03-13,31-03-13
U15419TR2000PTC006213,SWASTI FOOD PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-06-00,Tripura,6000000,3000000,15419,Manufacture of food products and beverages,"SWASTI BAZAR SUPER MARKETH G B ROAD AGARTALA TRIPURA , Unclassified TR 799001",RoC-Shillong,swastifood2000@rediffmail.com,31-03-20,31-03-20
U15490TR2008PTC008244,KALITARA FOODS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,28-02-08,Tripura,5000000,5000000,15490,Manufacture of food products and beverages,"RENTERS ROAD JOGENDRANAGAR AGARTALA , North Tripura Unclassified TR 799010",RoC-Shillong,kalitaraagt@gmail.com,31-03-18,31-03-18
U15490TR2008PTC008252,COOKWELL INDUSTRIES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,07-11-08,Tripura,10000000,1000000,15490,Manufacture of food products and beverages,"RASIK KUNJA, OLD GUEST HOUSE ROAD KHOSH BAGAN AGARTALA , Unclassified TR 799001",RoC-Shillong,cookwellindustries@gmail.com,31-03-13,31-03-13
U15490TR2011PTC008326,AGARTALA DAIRY FOODE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,27-06-11,Tripura,13000000,13000000,15490,Manufacture of food products and beverages,"35A Bodujungnagr Industrial Growth Center AGARTALA , Unclassified TR 799008",RoC-Shillong,agartala.dairy@gmail.com,31-03-20,31-03-20
U15490TR2017PTC013537,DEBBARMA FOOD AND BEVERAGES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,10-11-17,Tripura,500000,100000,15490,Manufacture of food products and beverages,"House No.060760, Near Natun Pally, Krishna Nagar, Ward No -14, Agartala Agartala , West Tripura Unclassified TR 799001",RoC-Shillong,biplabdebbarma@gmail.com,31-03-20,31-03-20
U15490TR2018PTC013608,RISING EAST LIQUOR PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,09-11-18,Tripura,500000,100000,15490,Manufacture of food products and beverages,"OPP. MOTOR STAND U 3/1666, R.K. PUR (COM), SOUTH TRIPURA , South Tripura Unclassified TR 799120",RoC-Shillong,adahiya10@gmail.com,31-03-20,31-03-20
U15490TR2019PTC013662,SEVEN SISTERS DAIRY FOODS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,09-05-19,Tripura,1000000,100000,15490,Manufacture of food products and beverages,"35A, New Bodhjung, Chowmahani B. K. Road AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,nilanjan707@outlook.com,31-03-20,31-03-20
U15490TR2020PTC013852,PEPPERYBITE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,05-11-20,Tripura,100000,10000,15490,Manufacture of food products and beverages,"10,VIDHYASAGAR PALLI AGARTALA, WARD NO 2, PO-ABHOY NAGAR WESTTRIPURA , West Tripura Unclassified TR 799005",RoC-Shillong,zen12biki@gmail.com,NA,NA
U15495TR2012PTC008367,DEB AGRO FOOD PRODUCTS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,05-10-12,Tripura,1000000,1000000,15495,Manufacture of food products and beverages,"C/O Bharat Tirtha Darshan 112, Motor Stand Agartala , West Tripura Unclassified TR 799001",RoC-Shillong,akansanju@gmail.com,NA,NA
U15520TR1999PTC013559,GEMINI DISTILLERIES (TRIPURA) PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,03-02-99,Tripura,9000000,8980000,15520,Manufacture of food products and beverages,"INDUSTRIAL GROWTH CENTRE AT BODHJNGNAGAR AGARTALA , West Tripura Unclassified TR 799009",RoC-Shillong,agartala1@yahoo.co.in,31-03-19,31-03-19
U15543TR2004PTC007306,SHEROWALI FOODS & BEVERAGES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,21-01-04,Tripura,5000000,5000000,15543,Manufacture of food products and beverages,"ASSAM AGARTALA ROAD CHANPUR AGARTALA TRIPURA , West Tripura Unclassified TR 799008",RoC-Shillong,sherowalihimghar@rediffmail.com,31-03-12,31-03-12
U15549TR2018PTC013622,MANIRAM ENDEAVOURS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-12-18,Tripura,1000000,100000,15549,Manufacture of food products and beverages,"H/O SUKLA GHOSH, GANARAJ CHOWMUHANI THANA ROAD AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,majumdersk001@gmail.com,31-03-20,31-03-20
U15549TR2019PTC013698,KANAKDHARA GOLDEN PULSES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,30-08-19,Tripura,1000000,100000,15549,Manufacture of food products and beverages,"Room No204, Sikaria Mega Food Park Amtali By PassTulakona, Mouza.Sadar TRIPURA , West Tripura Unclassified TR 799008",RoC-Shillong,babitaagarwal010173@gmail.com,NA,NA
U15549TR2019PTC013703,RAJLAKSHAMI GOLDEN GRAINS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,10-09-19,Tripura,1000000,100000,15549,Manufacture of food products and beverages,"Room No.203, Sikaria Mega Food ParkRoom Amtali By PassTulakona, Mouza.Sadar TRIPURA , West Tripura Unclassified TR 799008",RoC-Shillong,dharmenderagarwal260171@gmail.com,NA,NA
U15549TR2020PTC013761,OPEPL INDIA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,11-02-20,Tripura,1000000,100000,15549,Manufacture of food products and beverages,"House No. 451568, Milanchakra, Badharghat, Prajapati Brahmakumari AGARTALA , West Tripura Unclassified TR 799003",RoC-Shillong,baniksneha@yahoo.in,NA,NA
U15549TR2020PTC013819,SHAHMAH'S FOODS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,24-08-20,Tripura,1500000,200000,15549,Manufacture of food products and beverages,"22 Tamsa Bari, North Para, Vill-Sonamura Nabadbipachandr Nagar BSFCamp,Sipahijala Tripura , West Tripura Unclassified TR 799131",RoC-Shillong,maman.smcola@gmail.com,NA,NA
U17113TR1974SGC001573,TRIPURA HANDLOOM & HANDICRAFTSDEVELOPMENT CORPORATION LIMITED,Active,Public,Company limited by Shares,State Govt company,05-09-74,Tripura,620000000,617411500,17113,Manufacture of textiles,"MBB SARANI AGARTALA , Unclassified TR 799007",RoC-Shillong,thhdcltd@gmail.com,31-03-20,31-03-17
U17116TR1997PTC005223,CLASSIC FABRICS PVT LTD.,Active,Private,Company limited by Shares,Non-govt company,16-10-97,Tripura,2500000,100000,17116,Manufacture of textiles,"C/O.GAUTAM PAUL, BLOCK CHOWMUHUNI, BISHALGARH TRIPURA , West Tripura Unclassified TR 799102",RoC-Shillong,NA,NA,NA
U17119TR1974SGC001589,TRIPURA JUTE MILLS LIMITED,Active,Public,Company limited by Shares,State Govt company,10-10-74,Tripura,1120000000,1110401000,17119,Manufacture of textiles,"HAPANIA BADARGHAT, O.N.G.C AGARTALA , West Tripura Unclassified TR 799014",RoC-Shillong,tjml_agt@yahoo.co.in,31-03-20,31-03-19
U17124TR1992PTC003709,TRIPURA EXPORTS HANDICRAFTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,02-06-92,Tripura,300000,10000,17124,Manufacture of textiles,"CHOWMUNI BAZARSHEKERKHOT WEST TRIPURA TRIPURA , West Tripura Unclassified TR 000000",RoC-Shillong,NA,NA,NA
U17290TR2008PTC008245,PROLOGUE APPARELS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,07-04-08,Tripura,1500000,0,17290,Manufacture of textiles,"SAKUNTALA ROAD, AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,mohakhuda@yahoo.com,NA,NA
U17299TR2019PTC013686,MANIRATNAM INDUSTRIES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,25-07-19,Tripura,1000000,100000,17299,Manufacture of textiles,"AOC - MANUGHAT PS - MANU DHALAI , Dhalai Unclassified TR 799275",RoC-Shillong,maniratnamkhisachakma@gmail.com,NA,NA
U17299TR2021OPC013894,RANJIT MAHAPRABHU GITA (OPC) PRIVATELIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,20-03-21,Tripura,1000000,1000,17299,Manufacture of textiles,"S/O Rahbihari Saha Mazid Road,Sonamura Tripura West 799131 Sonamura , West Tripura Unclassified TR 799131",RoC-Shillong,mahaprabhupvt@gmail.com,NA,NA
U18109TR2019OPC013639,DIRGHAKAL DIGITAL MARKETING (OPC)PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,13-02-19,Tripura,1000000,100000,18109,Manufacture of wearing apparel; dressing and dyeing of fur,"LAXMI NARAYAN ROAD BANAMALIPUR AGARTALA,P,S EAST AGARTALA , West Tripura Unclassified TR 799001",RoC-Shillong,DK.24052018@GMAIL.COM,NA,NA
U18109TR2020OPC013857,THINOVATE APPARELS (OPC) PRIVATE LIMITED,Active,Private(One Person Company),Company limited by Shares,Non-govt company,25-11-20,Tripura,100000,10000,18109,Manufacture of wearing apparel; dressing and dyeing of fur,"C/O DURGA MOHAN SUTRADHAR, RAMNAGAR RD NO 3, AGARTALA , West Tripura Unclassified TR 799002",RoC-Shillong,dibakarsutradhar871@gmail.com,NA,NA
