CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U01403NL2010PTC008281,HOMEMART AGROTECH PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-09-10,Nagaland,1000000,100000,1403,"Agriculture, hunting and related service activities","C/O Home Mart, House No 127, Opp Naga Shopping Arcade, Bank Colony, Kohima Road DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,str_udz@yahoo.com,31-03-11,31-03-11
U01403NL2010PTC008282,NORTH EAST AGRI BUSINESS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-10-10,Nagaland,30000000,25521800,1403,"Agriculture, hunting and related service activities","NEAR WALFORD BANK COLONY DIMAPUR NAGALAND , Unclassified NL 797112",RoC-Shillong,lima_imsong@yahoo.com,31-03-20,31-03-20
U01403NL2010PTC008286,HOKIYE & SONS AGRO BASED CO. PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,28-10-10,Nagaland,500000,100000,1403,"Agriculture, hunting and related service activities","HOUSE NO. 1, KHEHOKHU VILLAGE KUHUBOTO SUB DIVISION DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,vacclients@gmail.com,NA,NA
U01403NL2013PTC008360,AZONG ENTERPRISES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,24-10-13,Nagaland,100000,100000,1403,"Agriculture, hunting and related service activities","HOUSE NO.-13, VILL.-SANGTAM TILLA NEAR SANGTAM CHURCH DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,pravin.cs@rediffmail.com,NA,NA
U01409NL1985PTC002394,NAGALAND AGRO INDUSTRIES PVT LTD,Active,Private,Company limited by Shares,Non-govt company,19-07-85,Nagaland,100000,100000,1409,"Agriculture, hunting and related service activities","GOLAGHAT ROADDIMAPUR NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,fmsltd2007@rediffmail.com,31-03-20,31-03-20
U01409NL1994PTC004068,MAK PRODUCE COMPANY PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,03-02-94,Nagaland,20000,20,1409,"Agriculture, hunting and related service activities","DUNCAN BASTIDIMAPUR NAGALAND , Dimapur Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U01409NL1995PTC004587,PACIFIC FLORITECH PVT LTD,Active,Private,Company limited by Shares,Non-govt company,10-10-95,Nagaland,10000000,3780000,1409,"Agriculture, hunting and related service activities","KHER MAHALNUTAN BASTI. DIMAPUR-797112 DIST.KOHIMA.NAGALAND. , Unclassified NL 000000",RoC-Shillong,anureema@rausheenagroup.com,31-03-20,31-03-20
U01409NL1999PTC005755,LUMOKINGT AGRO-TECH PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,10-05-99,Nagaland,1000000,12000,1409,"Agriculture, hunting and related service activities","PANSOTUENSANG NAGALAND , Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U01409NL1999PTC005981,S K AND SONS AGRO PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-12-99,Nagaland,5000000,4200000,1409,"Agriculture, hunting and related service activities","P B NO 92 MODEL VILL5 TH MILE DIMAPUR , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U01409NL2000PLC006163,NORTH EASTERN HIGH AGRICULTURALDEVELOPMENT CO LTD,Not Available for eFiling,Public,Company limited by Shares,Non-govt company,15-05-00,Nagaland,1000000,500000,1409,"Agriculture, hunting and related service activities","IROM LEITED IMPHAL , Kohima Unclassified NL 795001",RoC-Shillong,NA,NA,NA
U01409NL2000PTC006085,JALUKIE VALLEY PROCUCTS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,22-03-00,Nagaland,5000000,300000,1409,"Agriculture, hunting and related service activities","OPP HOLY CROSS CIRCULAR ROADDIMAPUR NAGALAND , Unclassified NL 797112",RoC-Shillong,akansanju@gmail.com,31-03-09,31-03-09
U01409NL2019PTC013476,SHANNAGA FARMER PRODUCER COMPANY LIMITED,Active,Private,Company limited by Shares,Non-govt company,30-03-19,Nagaland,500000,100000,1409,"Agriculture, hunting and related service activities","DIPHUPAR, C-KHEL, H. NO.-31, DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,shanbeniyanthan73@gmail.com,NA,NA
U01409NL2020PTC013544,AOLO ORGANIC PASSION FRUIT PRODUCERCOMPANY LIMITED,Active,Private,Company limited by Shares,Non-govt company,26-11-20,Nagaland,1000000,500000,1409,"Agriculture, hunting and related service activities","H No 277, Wokha Village VI Vill Wokha Village-I Wokha , Wokha Unclassified NL 797111",RoC-Shillong,aoloorganicfpc@gmail.com,NA,NA
U02000NL2010PTC008279,UNIQUE FOREST PRODUCTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,26-07-10,Nagaland,1000000,100000,2000,"Forestry, logging and related service activities","G.S. ROAD, DIMAPUR , Unclassified NL 797112",RoC-Shillong,bothram2001@yahoo.co.in,31-03-19,31-03-19
U02001NL1988PTC002980,BHANDARI YANJO WOOD PRODUCTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,10-05-88,Nagaland,500000,165400,2001,"Forestry, logging and related service activities","P O & DIST VILL BHANDARITOWN DIST WOKHA NAGALAND , Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U02001NL1993PTC003900,N.D. FARMING COMPANY PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,10-05-93,Nagaland,20000,20,2001,"Forestry, logging and related service activities","KHERMAHAL KOHIMA DIMAPUR , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U02001NL1996PTC004921,TAHAIKI PLANTATIONS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,10-12-96,Nagaland,3000000,2000,2001,"Forestry, logging and related service activities","CIRCULAR ROADDIMAPUR DISTRICT KOHIMA NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U02001NL1997PTC004981,TECHAUKI PLANTATIONS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,05-02-97,Nagaland,3000000,2000,2001,"Forestry, logging and related service activities","CIRCULAR ROADOPP HOLY CROSS DIMAPUR NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U02005NL2010PTC008280,SOLID WOOD PROCESSING & RESEARCHERSPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,26-07-10,Nagaland,2000000,100000,2005,"Forestry, logging and related service activities","G.S. ROAD, DIMAPUR , Unclassified NL 797112",RoC-Shillong,bothram2001@yahoo.co.in,31-03-19,31-03-19
U10101NL2007PTC008234,TAI-WANG-SHU MINING AND MANUFACTURING COMPANY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,06-02-07,Nagaland,1000000,0,10101,Mining of coal and lignite; extraction of peat,"HELSA COTTAGE DIC COLONY MON , Mon Unclassified NL 798621",RoC-Shillong,hulenet@gmail.com,NA,NA
U10102NL2012PLC008326,LORDS MINING AND RESOURCES LIMITED,Active,Public,Company limited by Shares,Non-govt company,28-08-12,Nagaland,2000000,930000,10102,Mining of coal and lignite; extraction of peat,"TONGMEI KONYAK VILLAGE LAPA LAMPONG TIZIT TOWN , Unclassified NL 798602",RoC-Shillong,asis@lordsgroup.net,31-03-20,31-03-20
U11100NL2010PTC008270,CONA OVERSEAS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,10-05-10,Nagaland,10000000,400000,11100,"Extraction of crude petroleum and natural gas; service activities incidental to oil and gas extraction, excluding surveying","4F AIKO BLDG NAGARJAN JUNCTION BANK COLONY DIMAPUR DIMAPUR , Unclassified NL 797112",RoC-Shillong,barmancs@gmail.com,31-03-14,31-03-14
U11100NL2015PTC008387,MOILONG EXPLORATION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,17-11-15,Nagaland,1000000,100000,11100,"Extraction of crude petroleum and natural gas; service activities incidental to oil and gas extraction, excluding surveying","HOUSE NO - 22 UPPER TIRU VILLAGE, NAGINIMORA MON , Unclassified NL 798622",RoC-Shillong,jmoilongkonyak@gmail.com,NA,NA
U11101NL1981SGC001879,NAGALAND STATE MINERAL DEVELOPMENTCORPORATION LTD,Active,Private,Company limited by Shares,State Govt company,21-05-81,Nagaland,50000000,16000400,11101,"Extraction of crude petroleum and natural gas; service activities incidental to oil and gas extraction, excluding surveying","A.G.COLONY KOHIMA , Unclassified NL 797001",RoC-Shillong,nsmdcltd@yahoo.com,31-03-15,31-03-15
U13200NL2016PTC008392,IBISBILL MINING AND MINERALS PRIVATELIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,27-01-16,Nagaland,1000000,100000,13200,Mining of metal ores,"PLOT NO-182, HOUSE NO-1 MOLUNGYIMSEN B, LUYONG TULI , Mokokchung Unclassified NL 798618",RoC-Shillong,ncnayaknco@gmail.com,31-03-18,31-03-18
U13200NL2016PTC008396,JHANJI MINING AND MINERALS PRIVATELIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,11-02-16,Nagaland,1000000,100000,13200,Mining of metal ores,"PLOT NO-182, HOUSE NO-2 MOLUNGYIMSEN B , LUYONG TULI , Mokokchung Unclassified NL 798618",RoC-Shillong,ncnayaknco@gmail.com,31-03-18,31-03-18
U14200NL2009PTC008257,ONG MINING & MARKETING PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,18-02-09,Nagaland,1000000,100000,14200,Other mining and quarrying,"NEAR SUB JAIL KASHIRAM DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,tinadeepakca1@redifmail.com,NA,NA
U14200NL2011PTC008292,ORIENTAL TECHCOM PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,08-03-11,Nagaland,1000000,900000,14200,Other mining and quarrying,"GBC-238, CHEKIYE VILLAGE ERALI BILL DIMAPUR , Dimapur Unclassified NL 797115",RoC-Shillong,kh_ramdall8@yahoo.com,31-03-17,31-03-17
U14200NL2012PTC008316,BLACK DIAMOND MINING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,07-03-12,Nagaland,100000,100000,14200,Other mining and quarrying,"THILIXU BLOCK III NEAR A.R.T.C. 1.5 MILE DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,devashish.malakar@gmail.com,NA,NA
U14200NL2012PTC008317,NORTHEAST MINING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,07-03-12,Nagaland,100000,100000,14200,Other mining and quarrying,"THILIXU BLOCK III NEAR A.R.T.C. 1.5 MILE DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,devashish.malakar@gmail.com,NA,NA
U14200NL2013PTC008348,HORNBILL MINES & MINERALS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,27-02-13,Nagaland,1000000,700000,14200,Other mining and quarrying,"PLOT NO - 182, HOUSE NO - 2 MOLUNGYIMSEN, B, LUYONG TULI , Unclassified NL 798618",RoC-Shillong,ncnayaknco@gmail.com,31-03-18,31-03-18
U15132NL2000PTC006110,GOPI DEHYDRATES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-04-00,Nagaland,30000000,15000000,15132,Manufacture of food products and beverages,"ANAND BHAWAN,GURUDWARA ROADDIMAPUR NAGALAND , Unclassified NL 797112",RoC-Shillong,aanand@gopifoods.com,31-03-20,31-03-20
U15143NL1995PTC004639,PIKATO MULTI SECTORAL AGRO PROJECTS PVTLTD,Strike Off,Private,Company limited by Shares,Non-govt company,20-12-95,Nagaland,1000000,300000,15143,Manufacture of food products and beverages,"CHUMUKEDIMA BLOCK NO IDIST KOHIMA NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U15149NL2016PTC013407,TAMONG INDUSTRIAL & MARKETING PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,02-09-16,Nagaland,1000000,500000,15149,Manufacture of food products and beverages,"G B HOUSE NO-5(1), B-BLOCK DAROGAPATHAR DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,tamonggroup@gmail.com,NA,NA
U15203NL1994PTC004292,S.B.FOOD PROCESSING PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,11-11-94,Nagaland,3500000,2400000,15203,Manufacture of food products and beverages,"C COURT JUNCTIONPOST BOX NO 205 DIMAPUR , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U15310NL1986PTC002510,REGAL FLOUR MILLS COMPANY PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,01-04-86,Nagaland,2000000,3000,15310,Manufacture of food products and beverages,"OINGRIJANDIMAPUR NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U15311NL1973PTC001399,DIMAPUR ROLLER FLOUR MILLS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,24-01-73,Nagaland,1500000,1043000,15311,Manufacture of food products and beverages,"DIMAPURDIST KOHIMA NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U15311NL1983PTC002035,OTING TIMBER INDUSTIES PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,04-04-83,Nagaland,30000000,14629000,15311,Manufacture of food products and beverages,"P 0 TIRU NAGINIMARADIST MON NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U15311NL1987PLC002827,NAGALAND ROLLER FLOUR MILLS LTD,Active,Public,Company limited by Shares,Non-govt company,14-12-87,Nagaland,30000000,16501350,15311,Manufacture of food products and beverages,"KALIBARI ROADDIMAPUR NAGALAND , Unclassified NL 797112",RoC-Shillong,nrfmldmp@gmail.com,31-03-20,31-03-20
U15400NL2020PTC013538,MOLONGCHIT TRADERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-10-20,Nagaland,100000,100000,15400,Manufacture of food products and beverages,"H/NO 19, AIER BAKERY, ORIENTAL COLONY , Dimapur , Dimapur Unclassified NL 797112",RoC-Shillong,meyiete@gmail.com,NA,NA
U15412NL1998PTC005433,BREEZE CONFECTIONERY PVT LTD,Active,Private,Company limited by Shares,Non-govt company,09-06-98,Nagaland,2500000,200000,15412,Manufacture of food products and beverages,"BREEZE BAKERY SIGNAL BASTIDIMAPUR DIST KOHIMA NAGALAND , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U15412NL2014PTC008365,TRIBAL HARVEST PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,31-01-14,Nagaland,100000,100000,15412,Manufacture of food products and beverages,"MAO COLONY KUDA VILLAGE DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,care.kps@gmail.com,NA,NA
U15424NL1973SGC001406,NAGALAND SUGAR MILLS CO LTD,Active,Public,Company limited by Shares,State Govt company,22-03-73,Nagaland,25000000,16500000,15424,Manufacture of food products and beverages,"DIST KOHIMA DIMAPUR , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U15424NL1989SGC003175,NAGALAND KHANDSARI SUGAR MILLS LTD,Strike Off,Private,Company limited by Shares,State Govt company,02-02-89,Nagaland,20000000,3000,15424,Manufacture of food products and beverages,"JALUKIS DIST. KOHIMA KOHIMA , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U15490NL2010PTC008274,SHILLOI FOODS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-06-10,Nagaland,20000000,1000000,15490,Manufacture of food products and beverages,"SHED NO. 1, 2, 3, 4 INDUSTRIAL GROWTH CENTRE GANESH NAGAR, DIMAPUR, NAGALAND DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,barmancs@gmail.com,NA,NA
U15490NL2011PTC008296,S.D. INFRA MANUFACTURING COMPANY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-05-11,Nagaland,10000000,900000,15490,Manufacture of food products and beverages,"MILLENIUM MARKET G.S. ROAD DIMAPUR , Unclassified NL 797112",RoC-Shillong,brahmaputrapaper@gmail.com,31-03-20,31-03-20
U15490NL2014PTC008367,AADYASHAKTI FOODS & BEVERAGES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,13-03-14,Nagaland,300000000,99130000,15490,Manufacture of food products and beverages,"H/NO-207, KHETI LUMTHI COLONY, NEAR SITLABARI, NEAR J C DAS STT'S HOUSE DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,abeveragespvtltd@gmail.com,31-03-19,31-03-19
U15490NL2020PTC013512,NORTHEASTERN FOODS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-04-20,Nagaland,100000,100000,15490,Manufacture of food products and beverages,"H NO.381, DUNCAN BASTI BEHIND SBI RANGAPAHAR BRANCH DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,tsenchibemo@yahoo.co.uk,NA,NA
U15490NL2021PTC013565,JOME FOODS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-03-21,Nagaland,100000,100000,15490,Manufacture of food products and beverages,"WARD-4, H.NO -122,CHUMUKEDIMA DIMAPUR , Dimapur Unclassified NL 797103",RoC-Shillong,MEDONEIZO@GMAIL.COM,NA,NA
U15491NL1993PTC003983,GREENER PASTURES PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,27-08-93,Nagaland,20000,20,15491,Manufacture of food products and beverages,"KHERMAHAL DIMAPUR , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U15491NL1998PTC005491,HILLS TRANSPORT CO PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,06-08-98,Nagaland,500000,100000,15491,Manufacture of food products and beverages,"NUTON BASTI DIMAPURDIST KOHIMA NAGALAND , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U15511NL1986PTC002509,EASTCHEM PVT LTD,Active,Private,Company limited by Shares,Non-govt company,27-03-86,Nagaland,1000000,100000,15511,Manufacture of food products and beverages,"NEPALI BASTI DIMAPURDIST KOHIMA NAGALAND , Kohima Unclassified NL 797112",RoC-Shillong,fmsl.kol@gmail.com,31-03-20,31-03-20
U15511NL2000PTC006000,UNITED BROTHERS DISTILLERIES PRIVATELIMITED,Not Available for eFiling,Private,Company limited by Shares,Non-govt company,13-01-00,Nagaland,5000000,0,15511,Manufacture of food products and beverages,"C/O PHARMACEUTICAL AGENCYSYNDICATE NAYAMO LOTHA ROAD, DIMAPUR-797112, NAGALAND. DIMA PUR , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U15531NL1984PTC002172,NAGALAND BEVERAGES PVT LTD,Active,Private,Company limited by Shares,Non-govt company,10-05-84,Nagaland,2500000,166050,15531,Manufacture of food products and beverages,"Haralu colony,burma camp Dimapur nagaland , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U15531NL2004PTC007567,NORTH EAST PURE BEVERAGES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,05-11-04,Nagaland,2000000,1000000,15531,Manufacture of food products and beverages,"Circular Road, DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U15541NL2012PTC008327,BIDAMI ENTERPRISE PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,24-09-12,Nagaland,1000000,100000,15541,Manufacture of food products and beverages,"JAIN TEMPLE ROAD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,cadeepak1@rediffmail.com,31-03-18,31-03-18
U15543NL1998PTC005614,ROCKWATER BEVERAGES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,10-12-98,Nagaland,200000,8000,15543,Manufacture of food products and beverages,"B 4 T U BUILDINGNEW MARKET ROAD KOHIMA NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U15549NL1987PTC002816,SARAS FOOD AND BREVERAGES PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,03-12-87,Nagaland,50000000,5956000,15549,Manufacture of food products and beverages,"NEAR EROS CINEMADIMAPUR NAGALAND , Unclassified NL 797112",RoC-Shillong,sarasfood@yahoo.com,31-03-15,31-03-15
U15549NL2020PTC013508,JENELO FOODS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,30-01-20,Nagaland,100000,100000,15549,Manufacture of food products and beverages,"4TH MILE, NEAR NATIONAL HIGHWAY 29 DIPHUPUR-A DIMAPUR DIMAPUR , Dimapur Unclassified NL 797175",RoC-Shillong,vnienu@icloud.com,NA,NA
U17100NL2015PTC008381,VIMAL PREMIUM SUITINGS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,06-05-15,Nagaland,1000000,500000,17100,Manufacture of textiles,"KAILASH FANCY STORE MP ROAD DIMAPUR , Dimapur Unclassified NL 797112",RoC-Shillong,sunshineirans@gmail.com,31-03-20,31-03-20
U17113NL1979SGC001764,NAGALAND HANDLOOM & HANDICRAFTSDEVELOPMENT CORPORATION LIMITED,Active,Private,Company limited by Shares,State Govt company,27-02-79,Nagaland,90000000,8300000,17113,Manufacture of textiles,"DIMAPUR, DIST- KOHIMA NAGALAND , Dimapur Unclassified NL 000000",RoC-Shillong,nhhdcdima@yahoo.co.in,31-03-10,31-03-10
